model,image_name,mosz1,mosz2,mosz3,prompt
Unidiffuser,073-4.png,2.782648441121582,2.468862134372089,2.1060744244101994,"""two red balls on a table"""
Controlnet,004-2.png,2.822302635027314,2.683522475199815,2.990888868071078,"""a flower"""
Controlnet,020-3.png,2.522086184087467,2.344431739563089,2.0648559588155124,"""A donkey is playing tug-of-war against an octopus. The donkey holds the rope in its mouth. A cat is jumping over the rope."""
Controlnet,064-2.png,2.604777052371163,2.3757810961210604,2.166207828691764,"""the word 'APPLE' on an apple"""
Lafite,067-3.png,2.2735235949862287,2.255462457801245,2.165435585285635,"""a yellow wall with 'Hello, world.' written on it"""
DALLE,053-1.png,2.672151766663851,2.728771425565037,2.3014776654440974,"""A spaceship made of cardboard."""
Lafite,021-3.png,1.6618003435979507,1.4208969609304778,1.849288202081727,"""a grandmother reading a book to her grandson and granddaughter"""
Unidiffuser,013-1.png,2.0457396667291112,2.014197297593674,2.4081086177073128,"""a teddy bear on a skateboard"""
Lafite,086-1.png,2.0333713962234943,1.9859849473258733,1.970257226707624,"""A robot with a black visor and the number 42 on its chest. It stands proudly in front of an F1 race car. The sun is setting on a cityscape in the background. wide-angle view. comic book illustration."""
Controlnet,018-4.png,2.6319492741242603,2.428406178512888,2.83897144590831,"""Sunset over the sea"""
Lafite,013-3.png,2.0007095114307347,1.9924559399626856,2.042783167193309,"""a teddy bear on a skateboard"""
Lafite,026-3.png,1.6688075542211886,1.78941919431178,1.778762224935169,"""A set of 2x2 emoji icons with happy, angry, surprised and sobbing faces. The emoji icons look like colorful macarons. All of the macarons are wearing cowboy hats."""
Glide,014-2.png,2.1522003791283533,2.5997636548882883,2.519496358253284,"""a pumpkin with a candle in it"""
stable-diffusion,071-4.png,2.114203217273789,1.995561308965332,1.9551569126901551,"""three children on a couch"""
stable-diffusion,069-3.png,3.037454339074724,2.6513607185531005,2.731810967107326,"""A green sign that says ""Very Deep Learning"" and is at the edge of the Grand Canyon."""
Glide,071-1.png,1.947463810181565,1.9811473971185705,1.7260025007053226,"""three children on a couch"""
Lafite,022-2.png,1.6809855865444878,1.9458400780392129,2.080273391494494,"""a blue semi-truck and its trailer jumping over a row of motorcycles. there are metal ramps on either side of the motorcycles. """
Glide,018-3.png,2.3994870636707364,2.7736100820943936,3.160834331187079,"""Sunset over the sea"""
Controlnet,055-1.png,2.593481176649622,2.486124172452417,2.57888732671678,"""a painting of the food of china"""
Glide,056-1.png,1.7974217184197117,1.8982145383118567,1.943969387168623,"""an emoji of a baby penguin wearing a blue hat, red gloves, green shirt, and yellow pants"""
Unidiffuser,075-1.png,1.7427075412196054,1.7307521574111218,2.0085065133630486,"""three green peppers"""
stable-diffusion,010-3.png,2.893074666081815,2.749354116047777,2.8951997991496627,"""A giraffe walking through a green grass covered field"""
DALLE,022-2.png,2.727408062827576,2.4825540126270207,2.536198375436628,"""a blue semi-truck and its trailer jumping over a row of motorcycles. there are metal ramps on either side of the motorcycles. """
stable-diffusion,046-2.png,2.5264099894037355,2.397310036730949,2.3649729616724247,"""a drawing of a series of musical notes wrapped around the Earth"""
DALLE,054-3.png,2.909902317957344,2.801735002261638,2.560157109014258,"""A photo of a lotus flower made of water. """
Glide,089-3.png,2.0127247028092663,2.414014397264551,2.411576613480865,"""an aerial view of the Great Wall"""
DALLE,009-4.png,3.5453280006640684,3.174279222037554,3.174216957248947,"""a photo of san francisco's golden gate bridge"""
Lafite,031-4.png,2.0402122404299226,2.0017998157496253,2.254352232058528,"""a library filled with kids reading books"""
Lafite,072-4.png,1.881826787307516,1.99326035568416,2.06139735905018,"""two motorcycles facing each other"""
Glide,081-3.png,2.008820411240548,1.993835878714589,1.677335725028375,"""two people facing each other"""
stable-diffusion,083-4.png,2.202593891955249,2.3490643308284573,2.5982117075219606,"""view of a clock tower from above"""
Glide,034-3.png,1.831694109340992,2.21791042109509,2.0470826293369795,"""a small garden with an apple tree behind it"""
Lafite,050-4.png,1.845380707720692,1.9806479267758208,1.859511456153624,"""A photo of a panda made of water."""
DALLE,074-4.png,3.3587839784254085,3.396558447222302,2.762461562720507,"""ten red apples"""
Glide,091-2.png,1.841856441034728,2.1063837951213964,1.8020936384872777,"""a classroom without any students"""
Lafite,009-3.png,1.85705161763956,2.201467407905328,2.272497840432936,"""a photo of san francisco's golden gate bridge"""
Glide,049-3.png,2.2051358765872235,2.1139014451263174,2.408866009788815,"""an elephant walking on the Great Wall"""
Glide,049-2.png,1.8326395748679367,1.9003129060855128,2.500161373710445,"""an elephant walking on the Great Wall"""
stable-diffusion,036-4.png,2.928788541037666,2.5678853060791376,2.4643906127387782,"""a kids' book cover with an illustration of white dog driving a red pickup truck"""
stable-diffusion,025-1.png,1.8818313719823765,1.80108897508936,2.045193858780325,"""a pineapple with one beer to its left and two beers on its right"""
Glide,072-4.png,1.9278577004286248,2.562582473978456,2.445244915068242,"""two motorcycles facing each other"""
stable-diffusion,078-1.png,3.078021171053134,3.231635545917133,2.0503152711370807,"""a tennis court with three yellow cones on it"""
stable-diffusion,080-2.png,1.9457283076024887,1.7880358395516345,2.033063269061372,"""view of a giraffe and a zebra in the middle of a field"""
Unidiffuser,045-3.png,2.308534127526781,2.361830163809491,2.403978213056489,"""A bowl of soup that looks like a monster with tofu says deep learning"""
Unidiffuser,043-1.png,3.380731648151964,3.323174235496887,2.8130591293896403,"""a sword slicing through a loaf of bread"""
Lafite,079-2.png,2.017091804532222,1.9702315292466264,2.261049073675266,"""Times Square with thousands of dogs running around"""
Unidiffuser,041-2.png,2.46240121167853,2.289712143495421,2.433340160084695,"""A photo of an astronaut riding a horse in the forest."""
Glide,012-4.png,2.297012721446249,2.594789596489293,2.936930490523716,"""A red bus is driving on the road"""
Unidiffuser,045-1.png,2.314198754965247,2.0135193567588296,1.892679669435516,"""A bowl of soup that looks like a monster with tofu says deep learning"""
Lafite,015-2.png,1.7647796516365848,1.8118303419874209,2.095506506726675,"""A bowl of Chicken Pho"""
Glide,044-3.png,1.861830097890003,1.8061714447427963,1.8773074731276824,"""an orange wearing a cowboy hat"""
Lafite,057-4.png,1.990189932546046,2.200936841234698,2.397371985685337,"""an oil painting of a tree and a building"""
Lafite,033-1.png,1.7901973638966744,2.1488203422695644,2.2298202812972976,"""purple lego dollhouse with a pool and a swing"""
Controlnet,087-1.png,3.043030041662324,2.897758950720408,3.083845749745642,"""an aerial view of a dining room"""
Lafite,004-2.png,2.08231751744391,2.1859115525810826,2.730967482495162,"""a flower"""
DALLE,064-2.png,2.4759263630136235,2.2574755260855577,2.255671607863885,"""the word 'APPLE' on an apple"""
Unidiffuser,070-4.png,2.131450280494488,2.0715608978227347,2.200949593589264,"""Four cats surrounding a dog"""
Lafite,080-1.png,2.0046105115121384,2.0713997386822576,2.3190159677933666,"""view of a giraffe and a zebra in the middle of a field"""
DALLE,051-1.png,3.166383681749907,3.128220231277987,3.151079179113907,"""a portrait of a man wearing sunglasses and a business suit, painting in pop art style"""
Glide,015-4.png,1.8585244305788435,2.609022438834462,2.5956121441906173,"""A bowl of Chicken Pho"""
DALLE,038-4.png,3.1271474868493905,3.278803871672417,3.37936752219902,"""a fall landscape with a small cottage next to a lake"""
DALLE,014-1.png,2.5160639315185174,2.61553014987199,2.496055592227888,"""a pumpkin with a candle in it"""
Unidiffuser,002-2.png,1.6122811826758074,1.7060586283207204,2.286575488373689,"""a boat"""
Unidiffuser,047-2.png,2.788638272143007,2.5996263581391057,2.5073970691986984,"""a small kitchen with a white goat in it"""
stable-diffusion,078-4.png,2.4246557270365328,2.4318290025558804,2.210223845929326,"""a tennis court with three yellow cones on it"""
Controlnet,002-2.png,2.8426680357894907,2.921504339710276,3.080740620050768,"""a boat"""
Glide,065-2.png,2.2681269026659097,2.6597987811785413,2.257135400501144,"""Two cups of coffee, one with latte art of the words ""LOVE"" written in one. The other has latte art of the words ""PEACE"" written in the other."""
stable-diffusion,034-3.png,2.424757582912745,2.3937526442765327,2.391103972841924,"""a small garden with an apple tree behind it"""
Controlnet,067-2.png,2.4669089044075223,2.488890621901894,2.41323228170684,"""a yellow wall with 'Hello, world.' written on it"""
Unidiffuser,021-3.png,1.7390544047498964,2.093599521950559,2.0879150248303686,"""a grandmother reading a book to her grandson and granddaughter"""
Lafite,052-3.png,2.320501749294108,2.41776808556198,2.448542540633844,"""a cartoon of a train going to the moon"""
Unidiffuser,080-2.png,2.363939893620023,1.890241442827297,2.3901651223465845,"""view of a giraffe and a zebra in the middle of a field"""
stable-diffusion,043-1.png,2.828517281445538,2.7079047672600973,3.003055252864377,"""a sword slicing through a loaf of bread"""
Lafite,059-2.png,2.1185604314929614,2.317249311313837,2.0303656935755336,"""Downtown Shanghai at sunrise. detailed ink wash."""
Lafite,064-4.png,2.0193331484837644,2.104879042191942,1.824362435158474,"""the word 'APPLE' on an apple"""
stable-diffusion,024-3.png,2.1483565393774566,2.289643780175706,2.1753902929100386,"""a tree reflected in the sunroof of a blue car"""
Unidiffuser,009-2.png,2.694534398640154,3.150448215370916,3.291800244963764,"""a photo of san francisco's golden gate bridge"""
DALLE,061-3.png,2.6311843241193023,2.407356464312377,2.6578625331526364,"""the word 'HELLO' on a girl's face"""
Unidiffuser,060-1.png,2.57759203164306,2.4477216268838893,2.3917513503239296,"""a cartoon of a dog saying ""I see what you did there"""""
Lafite,019-1.png,2.001089499224871,2.200365162749825,2.2709245624933017,"""a boat in the canals of venice"""
DALLE,057-4.png,2.490595122608574,2.464226944605441,2.620663931648457,"""an oil painting of a tree and a building"""
Unidiffuser,079-2.png,2.124204954931951,1.9867857630871504,2.405536087719892,"""Times Square with thousands of dogs running around"""
Unidiffuser,017-3.png,2.168753383409965,2.2619627442804138,2.2929731426179747,"""a coffee table with a magazine on it"""
DALLE,056-1.png,2.6298497768666644,2.5868445025827684,2.099186344263804,"""an emoji of a baby penguin wearing a blue hat, red gloves, green shirt, and yellow pants"""
DALLE,039-3.png,3.028550027373333,3.064503862270332,3.0334199714841428,"""a teddy bear on a skateboard in times square"""
stable-diffusion,071-2.png,1.8748876403189751,1.9895575809787256,2.3369413024998247,"""three children on a couch"""
Glide,097-4.png,1.8689265477814847,2.534667774599287,2.605530817262217,"""a kitchen without a refrigerator"""
Glide,068-1.png,2.0378617078078927,2.272077490164093,2.4184275984884542,"""a store front with 'Grassy Meadow' written on it"""
Glide,067-4.png,2.3014409504862887,2.3875137364084806,1.7938173719999806,"""a yellow wall with 'Hello, world.' written on it"""
stable-diffusion,026-2.png,2.8107678575582007,2.6710804377310406,2.153385137537385,"""A set of 2x2 emoji icons with happy, angry, surprised and sobbing faces. The emoji icons look like colorful macarons. All of the macarons are wearing cowboy hats."""
Lafite,077-2.png,2.507197202038541,2.506686211008234,2.522041486724212,"""two pianos next to each other"""
Lafite,047-1.png,2.0571002194982952,2.077916363130175,1.877093420447825,"""a small kitchen with a white goat in it"""
stable-diffusion,028-4.png,3.605519895672027,3.4802058263813684,3.141689811296042,"""Snow mountain and tree reflection in the lake"""
DALLE,018-3.png,2.940207485481542,2.778662358959621,2.997947331382156,"""Sunset over the sea"""
Glide,003-3.png,2.063368642049964,2.2576588304417404,2.626477336688648,"""a bench"""
Controlnet,086-3.png,2.7148326447056754,2.4017468993932978,2.33207050147735,"""A robot with a black visor and the number 42 on its chest. It stands proudly in front of an F1 race car. The sun is setting on a cityscape in the background. wide-angle view. comic book illustration."""
Unidiffuser,053-1.png,1.7688069725885505,1.955932955075096,2.065755861315417,"""A spaceship made of cardboard."""
Controlnet,069-1.png,2.4717141851614173,2.6839451632963085,2.4821141204353867,"""A green sign that says ""Very Deep Learning"" and is at the edge of the Grand Canyon."""
DALLE,004-4.png,2.5792860683472703,2.782986572281254,2.8402550312813446,"""a flower"""
Glide,081-1.png,1.827268493900671,2.168721800393413,1.7422826758157637,"""two people facing each other"""
Lafite,025-1.png,2.060993016572616,2.083669723689116,1.9905460440777385,"""a pineapple with one beer to its left and two beers on its right"""
Lafite,058-4.png,1.9613826632479563,2.2472946731644754,2.3610476622368544,"""a painting of a white country home with a wrap-around porch"""
Lafite,030-1.png,2.166192364973216,1.95502994681394,2.1280417027235887,"""a dolphin in an astronaut suit on saturn"""
Controlnet,022-2.png,3.08611989958455,2.613958445722715,2.525319815712886,"""a blue semi-truck and its trailer jumping over a row of motorcycles. there are metal ramps on either side of the motorcycles. """
stable-diffusion,076-3.png,2.863056207340029,2.763828037398705,2.893950095702804,"""three small yellow boxes"""
Controlnet,035-1.png,2.8331178032932653,2.959545797343668,2.558364568070544,"""a bloody mary cocktail next to a napkin"""
Lafite,048-3.png,2.018835866227861,2.009603141767556,2.092559234499047,"""A large city fountain that has milk instead of water. Several cats are leaning into the fountain."""
Glide,002-1.png,1.9040157484707976,2.1836345226929432,2.2981014614855373,"""a boat"""
stable-diffusion,073-2.png,2.175966346919019,2.212120827129127,2.0711913948371103,"""two red balls on a table"""
stable-diffusion,066-3.png,2.750149287230038,2.7391926064505023,2.722369035754844,"""the word 'START'"""
Controlnet,000-4.png,2.8506884796139382,2.57900804093902,3.011153699063404,"""a corgi"""
Unidiffuser,060-2.png,2.7042531478311065,2.4695160985651805,1.9065811076558887,"""a cartoon of a dog saying ""I see what you did there"""""
stable-diffusion,020-2.png,2.766231394284365,2.451945770143888,2.458371134493379,"""A donkey is playing tug-of-war against an octopus. The donkey holds the rope in its mouth. A cat is jumping over the rope."""
Controlnet,078-1.png,2.5440442371649405,2.844292827226237,2.083070335095877,"""a tennis court with three yellow cones on it"""
Glide,045-3.png,1.7049375748336293,2.5797686897464183,2.108572930510064,"""A bowl of soup that looks like a monster with tofu says deep learning"""
Unidiffuser,008-3.png,1.5858356800912898,1.617337675823548,1.883056463735285,"""a fall landscape"""
DALLE,015-4.png,3.0471371327280186,3.1995095233245503,3.010887691624204,"""A bowl of Chicken Pho"""
Unidiffuser,026-4.png,2.454999471348605,2.4042786962689218,2.453327667991802,"""A set of 2x2 emoji icons with happy, angry, surprised and sobbing faces. The emoji icons look like colorful macarons. All of the macarons are wearing cowboy hats."""
DALLE,096-1.png,2.6840630011998607,2.673133724071028,2.5679819220627187,"""We painted the wall with cracks."""
Unidiffuser,021-1.png,2.507303973831889,2.334628511331017,2.145112451535896,"""a grandmother reading a book to her grandson and granddaughter"""
DALLE,094-4.png,2.7603150696056127,2.830066656106877,2.148186201589352,"""a banana without its peel"""
Glide,073-2.png,2.6656193443758736,2.822794403974551,2.4327830739521046,"""two red balls on a table"""
Controlnet,038-2.png,3.1736556393535027,3.145604362294949,3.259474302777805,"""a fall landscape with a small cottage next to a lake"""
Glide,008-3.png,2.275379548707547,2.528147708663589,3.1885993336973306,"""a fall landscape"""
Controlnet,012-4.png,2.99138900095304,2.5617599231114623,3.13016732605418,"""A red bus is driving on the road"""
Lafite,046-2.png,2.1090876903415308,2.057423741277922,2.1004726631049087,"""a drawing of a series of musical notes wrapped around the Earth"""
Controlnet,003-1.png,2.89048942372676,2.784217394632143,3.007594507173444,"""a bench"""
Glide,062-4.png,2.1135704143154426,2.533772091173024,2.4903606547495434,"""a hot air balloon with chameleon logo. the sun is shining and puffy white clouds are in the background."""
Controlnet,013-1.png,3.406497707772352,3.04204512238757,3.149304506562887,"""a teddy bear on a skateboard"""
DALLE,013-1.png,2.6501267863533373,2.6522238390365827,2.8401557284021,"""a teddy bear on a skateboard"""
Glide,051-1.png,2.0962966874146485,1.8188133478210533,1.8462380433750027,"""a portrait of a man wearing sunglasses and a business suit, painting in pop art style"""
Controlnet,076-4.png,2.645579238381339,2.555565488588403,2.1643393499631847,"""three small yellow boxes"""
Lafite,029-1.png,1.8201887115949733,1.933060344800046,2.180427815513581,"""An anime illustration of Sydney Opera House sitting next to Eiffel tower, under a blue night sky of roiling energy, exploding yellow stars, and radiating swirls of blu"""
Controlnet,032-3.png,2.931800031109103,2.855470033204454,2.8843082609770354,"""a large white yacht in a calm bay on a sunny day"""
Glide,029-3.png,2.2878869138448747,2.292488238856473,2.552661181550248,"""An anime illustration of Sydney Opera House sitting next to Eiffel tower, under a blue night sky of roiling energy, exploding yellow stars, and radiating swirls of blu"""
DALLE,003-3.png,2.8947648551212515,2.645173947357004,2.7335410669173887,"""a bench"""
Glide,030-3.png,2.2153943188911454,2.41065062167614,2.141964110467115,"""a dolphin in an astronaut suit on saturn"""
DALLE,005-2.png,3.231126894251233,3.221052645975817,3.0469601773394777,"""a green pepper"""
Controlnet,098-3.png,2.627880912063897,2.239500512497627,2.4875318410169136,"""a street without vehicles"""
Controlnet,080-1.png,2.957351594942458,2.731046096585025,2.4524575646214464,"""view of a giraffe and a zebra in the middle of a field"""
Glide,053-2.png,1.704553041055807,1.7696478213922897,1.974006353493975,"""A spaceship made of cardboard."""
Glide,024-4.png,1.99063050108394,2.234762520622964,2.179583196147175,"""a tree reflected in the sunroof of a blue car"""
DALLE,063-2.png,2.8551870786443447,2.735918334869727,2.64141676366492,"""A sign that says Deep Learning"""
DALLE,020-1.png,2.595368074766576,2.302387471421842,2.124480883203975,"""A donkey is playing tug-of-war against an octopus. The donkey holds the rope in its mouth. A cat is jumping over the rope."""
Lafite,042-4.png,2.1376758544415875,2.227690158792618,2.284326411236931,"""A bicycle on top of a boat"""
Lafite,008-2.png,2.671908352554817,2.501658579041592,2.636793888325176,"""a fall landscape"""
Controlnet,069-3.png,3.004749163924318,2.619680313173226,2.544940370027921,"""A green sign that says ""Very Deep Learning"" and is at the edge of the Grand Canyon."""
Unidiffuser,037-2.png,2.69851923471866,2.836279332845776,2.705993932208301,"""A bare kitchen has wood cabinets and white appliances"""
Controlnet,097-3.png,3.0334078125620456,3.0938085099423125,2.051633282232165,"""a kitchen without a refrigerator"""
Lafite,099-1.png,2.1207236233254,2.695532790373229,2.541026586810456,"""An aerial view of Ha Long Bay without any boats"""
Lafite,012-1.png,2.413288585416613,2.35393197100863,2.813804235636008,"""A red bus is driving on the road"""
stable-diffusion,015-3.png,2.8992667672515458,2.8982125162429604,2.676817645202727,"""A bowl of Chicken Pho"""
Controlnet,026-2.png,2.8992800755342527,2.764986587984016,2.7115720592030703,"""A set of 2x2 emoji icons with happy, angry, surprised and sobbing faces. The emoji icons look like colorful macarons. All of the macarons are wearing cowboy hats."""
Lafite,034-2.png,2.00750492800132,2.34611079589177,2.3411168460285365,"""a small garden with an apple tree behind it"""
stable-diffusion,027-4.png,3.309212128067128,3.084456565461438,3.359141593395313,"""A cozy living room with a painting of a corgi on the wall above a couch and a round coffee table in front of a couch and a vase of flowers on a coffee table"""
Glide,066-3.png,1.7763876637410403,1.816598987608749,1.6690432853658312,"""the word 'START'"""
stable-diffusion,042-3.png,2.7537554755899443,2.73693856597623,2.7148939995876127,"""A bicycle on top of a boat"""
Glide,050-2.png,1.8672966095949988,2.127423820320116,2.38037185457625,"""A photo of a panda made of water."""
stable-diffusion,070-3.png,2.422748947113732,2.572537115354129,2.325423477453876,"""Four cats surrounding a dog"""
Glide,032-4.png,2.1080206145883493,2.392842349630997,2.428333389922776,"""a large white yacht in a calm bay on a sunny day"""
DALLE,067-4.png,2.173930658283724,2.2022617437681573,2.227971872269456,"""a yellow wall with 'Hello, world.' written on it"""
Controlnet,072-4.png,2.916185641893855,2.767690488064578,3.1285131275036555,"""two motorcycles facing each other"""
Unidiffuser,061-1.png,2.890657846685228,2.638190134984202,2.167667842097808,"""the word 'HELLO' on a girl's face"""
DALLE,072-2.png,2.870458815660458,3.222523564752065,2.835464686891659,"""two motorcycles facing each other"""
Glide,053-3.png,1.828497590795085,2.053310250454265,1.9820459350431376,"""A spaceship made of cardboard."""
stable-diffusion,042-4.png,3.044702301810805,2.876321396783841,2.948272953116573,"""A bicycle on top of a boat"""
Controlnet,013-3.png,2.3600120280647725,2.513253260690857,2.420741992112565,"""a teddy bear on a skateboard"""
stable-diffusion,007-1.png,3.005846928069863,2.7226671225003267,2.880960815135881,"""a kitchen"""
stable-diffusion,020-1.png,2.452741166644197,1.9201422856889168,2.073262601642856,"""A donkey is playing tug-of-war against an octopus. The donkey holds the rope in its mouth. A cat is jumping over the rope."""
Lafite,035-1.png,1.9689131800731503,2.109863048496924,2.182907844214139,"""a bloody mary cocktail next to a napkin"""
Glide,079-1.png,2.0379567034899138,2.073035972773035,1.9400225280049568,"""Times Square with thousands of dogs running around"""
Unidiffuser,004-3.png,1.8141448683372647,2.1715284708690388,2.6979855413332645,"""a flower"""
Lafite,098-2.png,2.2346633499746296,2.0112061573208933,2.58794854874809,"""a street without vehicles"""
DALLE,075-4.png,2.965234852470893,3.189314998682393,3.329731279849723,"""three green peppers"""
Unidiffuser,021-2.png,2.30604202354566,2.415554952054837,2.3464297850105007,"""a grandmother reading a book to her grandson and granddaughter"""
Lafite,081-3.png,2.179694039109409,1.7119436414506226,2.170408777534983,"""two people facing each other"""
DALLE,076-3.png,3.351759752116992,3.131537795719417,3.4079841663866164,"""three small yellow boxes"""
Glide,067-2.png,2.4850728042240746,2.4680558017054386,1.9558233501795308,"""a yellow wall with 'Hello, world.' written on it"""
Controlnet,075-2.png,2.36311061113986,2.29094932405111,2.482651548025756,"""three green peppers"""
Glide,039-4.png,1.969660918858268,2.2405082516830466,2.1369213360583097,"""a teddy bear on a skateboard in times square"""
Lafite,079-4.png,1.9558711243308944,2.041097396828464,2.1267143226445926,"""Times Square with thousands of dogs running around"""
Lafite,009-4.png,2.143999812152978,2.259601051207393,2.399341236445228,"""a photo of san francisco's golden gate bridge"""
Glide,041-3.png,1.7735890410536264,2.1135989160256967,2.1471878888195888,"""A photo of an astronaut riding a horse in the forest."""
Unidiffuser,007-1.png,3.252224583158365,3.292071959134405,3.2036078380369184,"""a kitchen"""
stable-diffusion,064-4.png,2.1852000784415537,2.029331599744694,2.268242538966345,"""the word 'APPLE' on an apple"""
DALLE,030-1.png,2.882286457553542,2.640127594395246,2.865603851824651,"""a dolphin in an astronaut suit on saturn"""
Lafite,060-2.png,2.1627552382611475,2.1553131618797567,2.2239695459476403,"""a cartoon of a dog saying ""I see what you did there"""""
Controlnet,081-1.png,2.464865925779985,2.4379079605130705,2.825847684088604,"""two people facing each other"""
Lafite,043-2.png,2.156430570813147,1.9383331879032115,1.7727664029719723,"""a sword slicing through a loaf of bread"""
DALLE,077-4.png,3.034460114841906,3.0719490011465687,3.113535182663509,"""two pianos next to each other"""
Unidiffuser,076-1.png,2.334040683188692,2.38289111335501,2.5622517447355926,"""three small yellow boxes"""
Controlnet,046-2.png,2.8820041219164745,2.805961034220796,2.684311785233688,"""a drawing of a series of musical notes wrapped around the Earth"""
Glide,066-2.png,2.268253993630368,1.95950176651736,2.052725072861893,"""the word 'START'"""
Lafite,013-1.png,1.9779506740048904,1.942113716216164,1.949086914549124,"""a teddy bear on a skateboard"""
stable-diffusion,067-3.png,2.7152148751293788,2.574177119143418,2.432291149800573,"""a yellow wall with 'Hello, world.' written on it"""
Unidiffuser,077-1.png,2.650882080180338,2.3319908934439133,2.9089892275393985,"""two pianos next to each other"""
Glide,068-3.png,1.7178635659508068,2.445449647102021,2.247417913861555,"""a store front with 'Grassy Meadow' written on it"""
DALLE,063-3.png,3.0490120713094067,2.7839668011647536,2.439729508150271,"""A sign that says Deep Learning"""
Lafite,094-3.png,2.0614868394251538,1.8924503635900456,2.055872227880656,"""a banana without its peel"""
Unidiffuser,087-2.png,1.4580222274522014,1.697612810784538,2.049299466328676,"""an aerial view of a dining room"""
Lafite,028-3.png,1.9227506202301765,2.2357737233139536,2.194251246689896,"""Snow mountain and tree reflection in the lake"""
Glide,043-1.png,1.8876355463860488,2.256838579953436,1.957426653279104,"""a sword slicing through a loaf of bread"""
Unidiffuser,030-3.png,2.31656899214434,2.225805424607835,2.070092759074135,"""a dolphin in an astronaut suit on saturn"""
Lafite,024-4.png,2.162638817665681,2.177323158729796,2.4603962357226967,"""a tree reflected in the sunroof of a blue car"""
stable-diffusion,003-1.png,3.235026307661223,3.074845429336605,3.27291057132139,"""a bench"""
Controlnet,024-2.png,2.9642616260327466,2.9168756420838333,2.076171091072605,"""a tree reflected in the sunroof of a blue car"""
Controlnet,099-1.png,2.766966426478047,2.686887037256672,2.4832592461687395,"""An aerial view of Ha Long Bay without any boats"""
Glide,077-2.png,2.1717164599871057,2.396538008639245,2.253241142629451,"""two pianos next to each other"""
Unidiffuser,044-4.png,1.997434332142956,2.1508630213235773,2.092252579964338,"""an orange wearing a cowboy hat"""
Lafite,048-2.png,2.1577545530359834,2.133264784309632,2.0603231089817093,"""A large city fountain that has milk instead of water. Several cats are leaning into the fountain."""
Glide,021-1.png,1.6525372010702664,2.0041028802722005,1.8143157993005337,"""a grandmother reading a book to her grandson and granddaughter"""
DALLE,067-1.png,2.6545035713602068,2.5964340088551023,2.648393147637929,"""a yellow wall with 'Hello, world.' written on it"""
stable-diffusion,055-4.png,2.960485516367836,3.1414679277550466,3.006690566372275,"""a painting of the food of china"""
Lafite,004-3.png,2.6232559050113027,2.8997530719726625,2.9393508417296808,"""a flower"""
stable-diffusion,087-1.png,2.751338804052806,2.8007719217153686,2.6946344389212955,"""an aerial view of a dining room"""
Glide,081-2.png,1.6281505437250978,1.5945580014695382,1.5767030517262903,"""two people facing each other"""
DALLE,071-2.png,2.55073443764831,2.173394798590792,2.7688004572070333,"""three children on a couch"""
Lafite,052-4.png,2.186492822400912,2.167886622261707,2.468691849783243,"""a cartoon of a train going to the moon"""
Glide,025-1.png,1.97205960529027,2.3581794576882262,2.063482125374002,"""a pineapple with one beer to its left and two beers on its right"""
Lafite,037-3.png,2.408383003512241,2.339692005536832,2.4553366521797537,"""A bare kitchen has wood cabinets and white appliances"""
Controlnet,029-4.png,2.4941123352019154,2.1036598050345807,2.390817785568353,"""An anime illustration of Sydney Opera House sitting next to Eiffel tower, under a blue night sky of roiling energy, exploding yellow stars, and radiating swirls of blu"""
stable-diffusion,050-2.png,2.784433520224156,2.753351775437112,2.7527588904708096,"""A photo of a panda made of water."""
stable-diffusion,062-2.png,3.2621161646975154,2.936667292346496,3.170533972369249,"""a hot air balloon with chameleon logo. the sun is shining and puffy white clouds are in the background."""
Lafite,005-1.png,1.8020744652389025,1.8044110389084689,1.8346255839815044,"""a green pepper"""
Lafite,077-4.png,2.20182505745348,2.115603650062823,2.36543545745263,"""two pianos next to each other"""
Glide,091-4.png,2.033183979020963,2.7365671867963526,2.0222631296898887,"""a classroom without any students"""
Lafite,066-2.png,2.174377822127551,2.073250257587965,2.119376060194742,"""the word 'START'"""
Lafite,086-2.png,2.160063202816062,1.8652562586957333,2.1555051776918708,"""A robot with a black visor and the number 42 on its chest. It stands proudly in front of an F1 race car. The sun is setting on a cityscape in the background. wide-angle view. comic book illustration."""
stable-diffusion,087-3.png,2.805588915919115,2.775067612934692,2.583801274163075,"""an aerial view of a dining room"""
Lafite,033-3.png,2.029542390684513,2.066788793425597,2.1964189052225684,"""purple lego dollhouse with a pool and a swing"""
DALLE,058-3.png,3.005440123679467,2.7919596534874085,2.992920555526492,"""a painting of a white country home with a wrap-around porch"""
Glide,090-4.png,1.7517580335956928,1.91102947662762,2.166563000215872,"""A bird gives an apple to a squirrel"""
Lafite,054-1.png,2.074051152599533,2.401560512553067,2.53687988458045,"""A photo of a lotus flower made of water. """
Controlnet,097-4.png,3.288894372437261,3.5131151489405275,2.7016027795139017,"""a kitchen without a refrigerator"""
Controlnet,008-1.png,2.7639131628304163,2.460767524234288,2.683990064196045,"""a fall landscape"""
Glide,071-3.png,2.0478756102868862,2.5248957553525133,1.9462181296674133,"""three children on a couch"""
Glide,024-1.png,1.9590189795206487,2.256600242592254,1.9794417215305884,"""a tree reflected in the sunroof of a blue car"""
Unidiffuser,056-3.png,2.819264489618969,2.727436301463026,2.326157292548499,"""an emoji of a baby penguin wearing a blue hat, red gloves, green shirt, and yellow pants"""
